id,protein,taxa,e-value
WP_062412324.1, MULTISPECIES: glutamine synthetase,Megasphaera lornae,6.17e-20
WP_020310698.1, MULTISPECIES: glutamine synthetase,Megasphaera lornae,6.57e-20
WP_044503976.1, MULTISPECIES: glutamine synthetase,Megasphaera lornae,7.80e-20
WP_001401304.1, glutamine synthetase,Escherichia coli,2.49e-19
WP_001397123.1, glutamine synthetase,Escherichia coli,3.18e-19
WP_001298814.1, MULTISPECIES: glutamine synthetase,Escherichia coli,3.27e-19
WP_007390669.1, MULTISPECIES: glutamine synthetase,Megasphaera lornae,3.50e-19
WP_001369541.1, glutamine synthetase,Escherichia coli,3.86e-19
WP_065226707.1, glutamine synthetase,Escherichia coli,5.36e-19
WP_118022145.1, glutamine synthetase,Megasphaera lornae,5.48e-19
WP_001296746.1, MULTISPECIES: glutamine synthetase,Escherichia coli,5.93e-19
WP_059077467.1, glutamine synthetase,Megasphaera lornae,8.43e-19
WP_154537275.1, glutamine synthetase,Peptostreptococcus anaerobius,1.16e-18
WP_001310275.1, glutamine synthetase,Escherichia coli,2.03e-18
YP_002407648.1, gamma-Glu-putrescine synthase,Escherichia coli,3.01e-18
WP_007788163.1, glutamine synthetase,Peptostreptococcus stomatis,7.91e-18
WP_156931219.1, glutamine synthetase,Veillonella atypica,2.08e-17
WP_005378861.1, MULTISPECIES: glutamine synthetase,Veillonella atypica,2.15e-17
WP_016475559.1, MULTISPECIES: hypothetical protein,Veillonella atypica,3.28e-17
WP_005379768.1, glutamine synthetase,Veillonella atypica,3.81e-17
WP_007554259.1, glutamine synthetase,Dialister micraerophilus,7.54e-17
WP_007556423.1, glutamine synthetase,Dialister micraerophilus,8.62e-17
WP_105084329.1, MULTISPECIES: glutamine synthetase,Veillonella atypica,1.07e-16
WP_060916865.1, glutamine synthetase,Peptostreptococcus anaerobius,1.95e-16
WP_007392188.1, glutamine synthetase,Megasphaera hutchinsoni,2.37e-16
WP_038151565.1, glutamine synthetase,Veillonella montpellierensis,3.41e-16
WP_028257672.1, glutamine synthetase,Veillonella montpellierensis,3.51e-16
WP_002844093.1, glutamine synthetase,Peptostreptococcus anaerobius,5.23e-16
WP_002846060.1, glutamate--ammonia ligase catalytic domain protein,Peptostreptococcus anaerobius,5.47e-16
WP_021935282.1, glutamate--ammonia ligase,Peptostreptococcus anaerobius,5.77e-16
WP_065467121.1, glutamine synthetase,Bifidobacterium dentium,3.72e-15
RYN84200.1, hypothetical protein AA0117_g912,Alternaria alternata,1.01e-08
OWY58144.1, hypothetical protein AALT_g5295,Alternaria alternata,1.38e-08
RFT30807.1," glutamine synthetase, partial",Gardnerella vaginalis,2.38e-06
OAG24206.1, hypothetical protein CC77DRAFT_505636,Alternaria alternata,2.94e-06
OAG17675.1, protein fluG,Alternaria alternata,3.78e-06
