id,protein,taxa,e-value
WP_005027938.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,4.59e-16
WP_050334065.1, molybdopterin-dependent oxidoreductase,Campylobacter ureolyticus,5.67e-16
WP_114675161.1, hypothetical protein,Campylobacter ureolyticus,6.37e-16
WP_115651847.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,1.31e-15
WP_018713655.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,1.44e-15
WP_101637597.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,1.48e-15
WP_050335180.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,1.49e-15
WP_005024685.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,1.51e-15
WP_048706639.1, molybdopterin-dependent oxidoreductase,Arcanobacterium haemolyticum,1.68e-15
WP_029435779.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,1.90e-15
WP_016646855.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,2.69e-15
WP_024962542.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,2.79e-15
WP_005436713.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,9.19e-15
WP_029435347.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,4.74e-14
WP_024962699.1, twin-arginine translocation signal domain-containing protein,Campylobacter ureolyticus,6.17e-14
WP_029435319.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,8.28e-14
WP_050333584.1, molybdopterin-dependent oxidoreductase,Campylobacter ureolyticus,9.77e-14
WP_118276468.1, molybdopterin-dependent oxidoreductase,Sutterella sp,1.49e-13
WP_005026630.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.07e-13
WP_094224144.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.00e-12
WP_004008961.1, molybdopterin-dependent oxidoreductase,Mobiluncus curtisii,1.06e-12
WP_005024980.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.11e-12
WP_139687519.1, molybdopterin oxidoreductase,Sutterella sp,2.43e-12
WP_004011172.1, molybdopterin-dependent oxidoreductase,Mobiluncus holmesii,2.66e-12
WP_004007416.1, molybdopterin-dependent oxidoreductase,Mobiluncus curtisii,3.00e-12
WP_062330733.1, molybdopterin-dependent oxidoreductase,Sutterella sp,3.10e-12
WP_113854330.1, molybdopterin oxidoreductase,Sutterella wadsworthensis,4.28e-12
WP_005432320.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,5.73e-12
WP_016474232.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,6.08e-12
WP_154254578.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Megasphaera lornae,6.48e-12
WP_139687319.1, twin-arginine translocation signal domain-containing protein,Sutterella sp,1.15e-11
WP_062412550.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,1.62e-11
WP_094209581.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.35e-11
WP_156931700.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,2.80e-11
WP_119982336.1, molybdopterin oxidoreductase family protein,Veillonella atypica,3.16e-11
WP_046938782.1," molybdopterin-dependent oxidoreductase, partial",Haemophilus haemolyticus,4.32e-11
WP_005375609.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,4.42e-11
WP_005379752.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,4.77e-11
WP_002838622.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,4.99e-11
WP_087478284.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,5.41e-11
WP_035112250.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,6.02e-11
WP_118354335.1, molybdopterin oxidoreductase family protein,Veillonella atypica,6.90e-11
WP_016476440.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Veillonella atypica,6.90e-11
WP_005435431.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,7.49e-11
WP_062331274.1, molybdopterin-dependent oxidoreductase,Sutterella sp,7.71e-11
WP_062332669.1, molybdopterin-dependent oxidoreductase,Sutterella sp,7.71e-11
WP_094203446.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,7.92e-11
WP_139688051.1, molybdopterin oxidoreductase,Sutterella sp,8.01e-11
WP_004269613.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,8.85e-11
WP_154274162.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.01e-10
WP_022373412.1, hypothetical protein,Sutterella sp,1.03e-10
WP_002842043.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.07e-10
WP_147645381.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,1.21e-10
WP_002835344.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.41e-10
WP_094202590.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.46e-10
WP_094206954.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.64e-10
KXB53175.1," molybdopterin oxidoreductase, partial",Eggerthella like,1.76e-10
WP_156425684.1, molybdopterin-dependent oxidoreductase,TM7 H1,2.36e-10
WP_094225530.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.63e-10
WP_060790008.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,3.77e-10
WP_102164548.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,5.35e-10
WP_005435120.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,6.45e-10
WP_101485887.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Arcanobacterium haemolyticum,7.93e-10
WP_005384044.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,1.40e-09
WP_110058349.1, formate dehydrogenase,Finegoldia magna,1.42e-09
WP_060807248.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,1.66e-09
WP_020310418.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Megasphaera lornae,6.94e-09
KXB53114.1," anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family",Eggerthella like,1.19e-08
WP_022444361.1, dimethyl sulfoxide reductase subunit A,Sutterella sp,1.23e-08
WP_139687182.1, oxidoreductase,Sutterella sp,5.20e-08
WP_005432172.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,5.59e-08
TDN16260.1," hypothetical protein CEE80_11450, partial",Lactobacillus crispatus,6.58e-08
WP_117755955.1, molybdopterin-dependent oxidoreductase ,Clostridium leptum,7.42e-08
WP_022373484.1, tat pathway signal sequence domain protein,Sutterella sp,1.11e-07
WP_066780161.1, molybdopterin-dependent oxidoreductase,TM7 H1,1.85e-07
WP_005027937.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,3.80e-07
WP_058236300.1, molybdopterin-dependent oxidoreductase,Actinomyces ihumii,4.36e-07
WP_070725086.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Actinomyces radingae,5.04e-07
WP_133498091.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,5.80e-07
WP_147558684.1, molybdopterin-dependent oxidoreductase ,Clostridium leptum,6.22e-07
KXB48909.1, molybdopterin oxidoreductase Fe4S4 domain protein,Eggerthella like,7.31e-07
WP_118808865.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,1.05e-06
WP_005639801.1, MULTISPECIES: trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,1.39e-06
WP_118856638.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,2.13e-06
WP_118785541.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,2.24e-06
KXB54199.1, Tat pathway signal sequence domain protein,Eggerthella like,5.17e-06
WP_118791688.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,5.97e-06
WP_118791024.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,6.62e-06
YP_006781339.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,8.83e-06
WP_075712007.1, molybdopterin-dependent oxidoreductase,Eubacterium sp,1.03e-05
WP_156425662.1, molybdopterin-dependent oxidoreductase,TM7 H1,1.11e-05
TDM96259.1," hypothetical protein CEE87_13315, partial",Lactobacillus crispatus,1.57e-05
KXB51865.1, molybdopterin oxidoreductase Fe4S4 domain protein,Eggerthella like,4.89e-05
WP_018713391.1, hypothetical protein,Campylobacter ureolyticus,6.24e-05
WP_022373490.1, molybdopterin dinucleotide-binding protein,Sutterella sp,8.64e-05
