id,protein,taxa,e-value
WP_087283263.1, aspartate carbamoyltransferase,Eubacterium sp,1.23e-13
WP_118323636.1, MULTISPECIES: acetylornithine carbamoyltransferase,Bacteroides stercoris,1.65e-13
WP_087426679.1, MULTISPECIES: acetylornithine carbamoyltransferase,Bacteroides stercoris,1.73e-13
WP_117917113.1, N-acetylornithine carbamoyltransferase,Bacteroides stercoris,2.04e-13
WP_005656370.1, MULTISPECIES: N-acetylornithine carbamoyltransferase,Bacteroides stercoris,2.08e-13
WP_091791242.1, aspartate carbamoyltransferase catalytic subunit,Peptococcus niger,2.47e-13
WP_118399528.1, acetylornithine carbamoyltransferase,Bacteroides stercoris,3.06e-13
WP_010536374.1, MULTISPECIES: acetylornithine carbamoyltransferase,Bacteroides faecis;Bacteroides thetaiotaomicron,3.18e-13
WP_028900870.1, aspartate carbamoyltransferase,Prevotella timonensis,4.20e-13
WP_004338745.1, aspartate carbamoyltransferase,Prevotella bivia,4.20e-13
YP_006781138.1, aspartate carbamoyltransferase catalytic subunit,Escherichia coli,4.41e-13
WP_087317294.1, aspartate carbamoyltransferase,Eubacterium sp,4.50e-13
CAG61992.1, unnamed protein product,Candida glabrata,4.79e-13
KTB19129.1, Protein URA2,Candida glabrata,4.83e-13
WP_005028782.1, knotted carbamoyltransferase YgeW,Bilophila wadsworthia,5.02e-13
WP_004333659.1, aspartate carbamoyltransferase,Porphyromonas endodontalis,6.05e-13
KHC28708.1, protein URA1,Candida albicans,6.18e-13
KGU00937.1, protein URA1,Candida albicans,6.24e-13
KHC54729.1, protein URA1,Candida albicans,6.30e-13
KGQ81104.1, protein URA1,Candida albicans,6.35e-13
AOW31400.1, bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase,Candida albicans,6.41e-13
KHC70557.1, protein URA1,Candida albicans,6.41e-13
EEQ43754.1, protein URA1,Candida albicans,6.47e-13
KGQ81308.1, protein URA1,Candida albicans,6.53e-13
RLP67166.1, protein URA1,Candida albicans,6.59e-13
KGR01078.1, protein URA1,Candida albicans,6.59e-13
KHC43956.1, protein URA1,Candida albicans,6.59e-13
KHC44410.1, protein URA1,Candida albicans,6.59e-13
KGT63501.1, protein URA1,Candida albicans,6.59e-13
KGU18177.1, protein URA1,Candida albicans,6.65e-13
KHC64263.1, protein URA1,Candida albicans,6.77e-13
WP_000013030.1, aspartate carbamoyltransferase,Escherichia coli,7.57e-13
WP_005029339.1, aspartate carbamoyltransferase catalytic subunit,Bilophila wadsworthia,7.93e-13
YP_006122660.1, aspartate carbamoyltransferase catalytic subunit,Escherichia coli,8.64e-13
WP_000013046.1, MULTISPECIES: aspartate carbamoyltransferase,Escherichia coli,9.59e-13
WP_029436485.1, aspartate carbamoyltransferase catalytic subunit,Bilophila wadsworthia,9.95e-13
WP_070751636.1, MULTISPECIES: acetylornithine carbamoyltransferase,Bacteroides faecis,1.06e-12
WP_022301836.1, acetylornithine carbamoyltransferase,Bacteroides faecis,1.13e-12
WP_151877963.1, acetylornithine carbamoyltransferase,Bacteroides stercoris,1.34e-12
WP_036886003.1, aspartate carbamoyltransferase,Prevotella bivia,1.41e-12
KGQ82005.1, protein URA1,Candida albicans,1.61e-12
WP_103003366.1, aspartate carbamoyltransferase,Prevotella timonensis,1.61e-12
KGR00828.1, protein URA1,Candida albicans,1.63e-12
KHC28504.1, protein URA1,Candida albicans,1.65e-12
WP_004292216.1, MULTISPECIES: acetylornithine carbamoyltransferase,Bacteroides stercoris,1.68e-12
KHC28013.1, protein URA1,Candida albicans,1.70e-12
WP_008121807.1, aspartate carbamoyltransferase,Prevotella timonensis,1.72e-12
WP_117978392.1, acetylornithine carbamoyltransferase,Bacteroides thetaiotaomicron,1.84e-12
EER32710.1, aspartate transcarbamylase,Candida tropicalis,1.98e-12
WP_008762653.1, MULTISPECIES: acetylornithine carbamoyltransferase,Bacteroides thetaiotaomicron,2.03e-12
WP_036927145.1, aspartate carbamoyltransferase,Prevotella timonensis,2.26e-12
WP_040662200.1, knotted carbamoyltransferase YgeW,Oscillibacter ruminantium,2.32e-12
WP_021666268.1, aspartate carbamoyltransferase,Porphyromonas sp,3.33e-12
AWU76436.1, hypothetical protein C5L36_0C03730,Pichia kudriavzevii,6.26e-12
ONH75555.1, Protein URA2,Pichia kudriavzevii,6.43e-12
KGK40490.1, hypothetical protein JL09_g338,Pichia kudriavzevii,6.43e-12
WP_021972611.1, aspartate carbamoyltransferase,Eubacterium sp,6.76e-12
WP_022237223.1, aspartate carbamoyltransferase ,Clostridium leptum,7.58e-12
WP_036863328.1, aspartate carbamoyltransferase,Porphyromonas sp,8.71e-12
WP_036846894.1, aspartate carbamoyltransferase,Porphyromonas sp,9.83e-12
WP_004839385.1, MULTISPECIES: knotted carbamoyltransferase YgeW,Anaerococcus vaginalis,1.04e-11
WP_036871600.1, aspartate carbamoyltransferase,Porphyromonas uenonis,1.09e-11
WP_065228118.1, aspartate carbamoyltransferase,Escherichia coli,1.21e-11
WP_021982264.1, aspartate carbamoyltransferase,Eubacterium sp,1.31e-11
WP_044505140.1, MULTISPECIES: aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,1.47e-11
WP_007365526.1, aspartate carbamoyltransferase,Porphyromonas uenonis,1.53e-11
WP_003529841.1, aspartate carbamoyltransferase ,Clostridium leptum,1.72e-11
WP_075573456.1, aspartate carbamoyltransferase,Ezakiella massiliensis,1.80e-11
WP_062411243.1, MULTISPECIES: aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,1.94e-11
WP_022165926.1, aspartate carbamoyltransferase,Eubacterium sp,2.27e-11
WP_040663977.1, aspartate carbamoyltransferase,Oscillibacter ruminantium,2.78e-11
WP_036871462.1, aspartate carbamoyltransferase,Prevotella buccalis,2.87e-11
WP_116615512.1, aspartate carbamoyltransferase,Prevotella colorans,3.10e-11
WP_007174164.1," aspartate carbamoyltransferase, partial",Prevotella bergensis,3.17e-11
OAG20207.1, carbamoyl-phosphate synth,Alternaria alternata,3.87e-11
OWY54301.1, carbamoyl-phosphate synth,Alternaria alternata,4.09e-11
WP_004006788.1, aspartate carbamoyltransferase catalytic subunit,Mobiluncus curtisii,5.04e-11
WP_019116732.1, knotted carbamoyltransferase YgeW,Anaerococcus vaginalis,5.35e-11
WP_004009595.1, aspartate carbamoyltransferase catalytic subunit,Mobiluncus curtisii,5.38e-11
WP_117999043.1, aspartate carbamoyltransferase,Eubacterium sp,5.96e-11
WP_058236793.1, MULTISPECIES: aspartate carbamoyltransferase catalytic subunit,Actinomyces ihumii;Actinomyces radingae,5.99e-11
WP_004010663.1, aspartate carbamoyltransferase catalytic subunit,Mobiluncus holmesii,7.38e-11
AJR72346.1, Ura2p,Saccharomyces cerevisiae,7.38e-11
WP_018964295.1, MULTISPECIES: aspartate carbamoyltransferase,Porphyromonas sp,7.40e-11
AJR65202.1, Ura2p,Saccharomyces cerevisiae,7.52e-11
AJR72017.1, Ura2p,Saccharomyces cerevisiae,7.65e-11
AJR59401.1, Ura2p,Saccharomyces cerevisiae,7.65e-11
AJR66835.1, Ura2p,Saccharomyces cerevisiae,7.79e-11
AJR67163.1, Ura2p,Saccharomyces cerevisiae,7.86e-11
AJR60388.1, Ura2p,Saccharomyces cerevisiae,7.86e-11
AJV43852.1, Ura2p,Saccharomyces cerevisiae,7.93e-11
AJR71689.1, Ura2p,Saccharomyces cerevisiae,8.01e-11
AJR56456.1, Ura2p,Saccharomyces cerevisiae,8.01e-11
WP_007556424.1, aspartate carbamoyltransferase catalytic subunit,Dialister micraerophilus,9.60e-11
WP_007554243.1, aspartate carbamoyltransferase catalytic subunit,Dialister micraerophilus,9.78e-11
WP_152566824.1, aspartate carbamoyltransferase,Porphyromonas sp,1.01e-10
WP_053961328.1, aspartate carbamoyltransferase catalytic subunit,Lawsonella clevelandensis,1.11e-10
WP_150824887.1," aspartate carbamoyltransferase catalytic subunit, partial",Megasphaera lornae,1.14e-10
WP_060917090.1, aspartate carbamoyltransferase,Peptostreptococcus anaerobius,1.26e-10
WP_019595524.1, aspartate carbamoyltransferase,Peptostreptococcus anaerobius,1.45e-10
WP_061101865.1, aspartate carbamoyltransferase,Peptostreptococcus anaerobius,1.64e-10
WP_095629735.1, aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,1.73e-10
WP_087477638.1, aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,1.76e-10
WP_004167120.1, aspartate carbamoyltransferase,Peptostreptococcus anaerobius,1.82e-10
WP_021952870.1, aspartate carbamoyltransferase,Eubacterium sp,1.90e-10
WP_020310983.1, MULTISPECIES: aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,1.96e-10
WP_059076401.1, MULTISPECIES: aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,2.57e-10
WP_004347679.1, aspartate carbamoyltransferase,Prevotella buccalis,2.69e-10
WP_027869846.1, aspartate carbamoyltransferase,Eubacterium sp,2.70e-10
WP_005026436.1, aspartate carbamoyltransferase,Bilophila wadsworthia,2.93e-10
WP_029434378.1, aspartate carbamoyltransferase,Bilophila wadsworthia,3.40e-10
WP_004832564.1, aspartate carbamoyltransferase,Parvimonas micra,3.40e-10
WP_154537805.1, aspartate carbamoyltransferase,Peptostreptococcus anaerobius,3.48e-10
WP_016214227.1, aspartate carbamoyltransferase,Eubacterium sp,3.95e-10
WP_007790675.1, aspartate carbamoyltransferase,Peptostreptococcus stomatis,4.49e-10
WP_004805218.1, MULTISPECIES: aspartate carbamoyltransferase catalytic subunit,Arcanobacterium haemolyticum,4.59e-10
WP_118588520.1, aspartate carbamoyltransferase,Eubacterium sp,5.24e-10
WP_022207641.1, aspartate carbamoyltransferase 1,Eubacterium sp,5.85e-10
WP_022203968.1, aspartate carbamoyltransferase 1,Eubacterium sp,7.96e-10
WP_004012385.1, aspartate carbamoyltransferase catalytic subunit,Mobiluncus mulieris,9.98e-10
WP_021983753.1, aspartate carbamoyltransferase,Eubacterium sp,9.99e-10
WP_075713693.1, aspartate carbamoyltransferase,Eubacterium sp,1.07e-09
WP_023057368.1, MULTISPECIES: aspartate carbamoyltransferase,Prevotella buccalis,1.36e-09
WP_022234149.1, aspartate carbamoyltransferase,Eubacterium sp,1.42e-09
WP_102697088.1, aspartate carbamoyltransferase,Prevotella buccalis,1.61e-09
WP_154542900.1, aspartate carbamoyltransferase catalytic subunit,Mobiluncus holmesii,1.61e-09
WP_021865433.1, aspartate carbamoyltransferase 1,Eubacterium sp,1.83e-09
WP_008687792.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,2.56e-09
WP_022503312.1, aspartate carbamoyltransferase 1,Eubacterium sp,2.87e-09
WP_117704313.1, aspartate carbamoyltransferase,Eubacterium sp,2.91e-09
WP_115716079.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,2.97e-09
WP_117916225.1, MULTISPECIES: aspartate carbamoyltransferase,Eubacterium sp,2.98e-09
WP_118277449.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,2.99e-09
WP_119211209.1, aspartate carbamoyltransferase,Eubacterium sp,3.18e-09
WP_004824177.1, MULTISPECIES: aspartate carbamoyltransferase,Peptoniphilus lacrimalis,3.85e-09
WP_009399789.1, aspartate carbamoyltransferase catalytic subunit,Actinomyces hongkongensis,4.34e-09
WP_021866682.1, aspartate carbamoyltransferase,Eubacterium sp,4.38e-09
WP_113722889.1, aspartate carbamoyltransferase,Arcanobacterium haemolyticum,4.94e-09
WP_013170235.1, aspartate carbamoyltransferase,Arcanobacterium haemolyticum,4.98e-09
WP_022501952.1, aspartate carbamoyltransferase,Eubacterium sp,5.77e-09
WP_066130995.1, aspartate carbamoyltransferase catalytic subunit,Gemella asaccharolytica,5.94e-09
WP_005910755.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,7.04e-09
WP_060675774.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,7.17e-09
WP_008693137.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,7.79e-09
WP_150152322.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,8.01e-09
WP_023039623.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,9.28e-09
WP_007391866.1, aspartate carbamoyltransferase catalytic subunit,Megasphaera hutchinsoni,1.14e-08
WP_117995467.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,1.63e-08
WP_041954792.1, aspartate carbamoyltransferase,Parvimonas micra,1.83e-08
WP_066713262.1,aspartate carbamoyltransferase,Amygdalobacter nucleatus,1.87e-08
WP_019115850.1, aspartate carbamoyltransferase,Anaerococcus vaginalis,2.14e-08
WP_029949441.1, aspartate carbamoyltransferase,Parvimonas micra,2.14e-08
WP_150263449.1, aspartate carbamoyltransferase,Parvimonas micra,2.26e-08
WP_118059215.1, aspartate carbamoyltransferase,Parvimonas micra,2.39e-08
WP_004838873.1, MULTISPECIES: aspartate carbamoyltransferase,Anaerococcus vaginalis,2.62e-08
WP_008702129.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,3.02e-08
WP_009007067.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,3.14e-08
WP_117572093.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,3.22e-08
WP_040466523.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,3.31e-08
WP_008799089.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,3.99e-08
CBL50695.1, Aspartate/ornithine carbamoyltransferase,Lactobacillus crispatus,4.50e-08
WP_118114660.1, aspartate carbamoyltransferase catalytic subunit,Eubacterium sp,4.86e-08
WP_022249432.1, aspartate carbamoyltransferase,Eubacterium sp,5.16e-08
WP_023041558.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,5.50e-08
WP_012740494.1, aspartate carbamoyltransferase ,Eubacterium sp,5.61e-08
WP_022505171.1, aspartate carbamoyltransferase,Eubacterium sp,6.38e-08
WP_117913764.1, aspartate carbamoyltransferase,Eubacterium sp,6.50e-08
WP_022433215.1, aspartate carbamoyltransferase 1,Eubacterium sp,6.91e-08
WP_101913304.1, aspartate carbamoyltransferase catalytic subunit,Megasphaera lornae,7.28e-08
WP_008800473.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,7.45e-08
WP_054960595.1," acetylornithine carbamoyltransferase, partial",Bacteroides thetaiotaomicron,8.68e-08
WP_008797671.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,9.55e-08
WP_029598193.1, aspartate carbamoyltransferase catalytic subunit,Fusobacterium nucleatum,1.08e-07
