id,protein,taxa,e-value
WP_022373057.1, formate--tetrahydrofolate ligase,Sutterella sp,0.0
WP_103003973.1, formate--tetrahydrofolate ligase,Prevotella timonensis,0.0
WP_036927498.1, formate--tetrahydrofolate ligase,Prevotella timonensis,0.0
WP_008123828.1, formate--tetrahydrofolate ligase,Prevotella timonensis,0.0
WP_039423570.1, MULTISPECIES: formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_021667821.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_016473981.1, formate--tetrahydrofolate ligase,Sutterella wadsworthensis,0.0
WP_005430730.1, formate--tetrahydrofolate ligase,Sutterella wadsworthensis,0.0
WP_022444031.1, formate--tetrahydrofolate ligase,Sutterella sp,0.0
WP_027451648.1, formate--tetrahydrofolate ligase,Porphyromonas uenonis,0.0
WP_023057990.1, MULTISPECIES: formate--tetrahydrofolate ligase,Prevotella buccalis,0.0
WP_036874011.1, formate--tetrahydrofolate ligase,Prevotella buccalis,0.0
EFO68542.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
WP_019035960.1, formate--tetrahydrofolate ligase,Prevotella amnii,0.0
PMC47177.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
EGC81267.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
EGG32761.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
WP_008450252.1, formate--tetrahydrofolate ligase,Prevotella amnii,0.0
EEW52505.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
EFQ47360.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
WP_117906234.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
PNH17161.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
EFQ51080.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
EFO66187.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
WP_016662718.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
EFQ49858.1, formate--tetrahydrofolate ligase,Lactobacillus iners,0.0
WP_118086403.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_118154252.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_117903712.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_022104202.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_009121017.1, MULTISPECIES: formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_102696541.1, formate--tetrahydrofolate ligase,Prevotella buccalis,0.0
WP_151870573.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_004332095.1, formate--tetrahydrofolate ligase,Porphyromonas endodontalis,0.0
WP_129614619.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_036855519.1, formate--tetrahydrofolate ligase,Prevotella amnii,0.0
WP_007365149.1, formate--tetrahydrofolate ligase,Porphyromonas uenonis,0.0
WP_118324187.1, MULTISPECIES: formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_004356727.1, formate--tetrahydrofolate ligase,Prevotella disiens,0.0
WP_004349013.1, formate--tetrahydrofolate ligase,Prevotella buccalis,0.0
WP_099984056.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_100019501.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_036883022.1, formate--tetrahydrofolate ligase,Prevotella disiens,0.0
WP_117917616.1, formate--tetrahydrofolate ligase,Bacteroides stercoris,0.0
WP_117653702.1, formate--tetrahydrofolate ligase,Prevotella disiens,0.0
WP_100023122.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_028904967.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_061868644.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_014708846.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_100013913.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_097549746.1, formate--tetrahydrofolate ligase,Prevotella intermedia,0.0
WP_040326956.1, formate--tetrahydrofolate ligase,Fannyhessea vaginae,0.0
WP_006586706.1, MULTISPECIES: formate--tetrahydrofolate ligase,Lactobacillus jensenii,0.0
OXC45326.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
OXC27918.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
KAA8792029.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
OXC17866.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
KAA8809094.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
PLT12790.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
KRK34060.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
OXC24547.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
KAA8812607.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
KWU02962.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
KAA8793074.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
OCX09019.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
WP_066730098.1, formate--tetrahydrofolate ligase,Sneathia sanguinegens,0.0
OXC35325.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
PLA30095.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
WP_139688912.1, formate--tetrahydrofolate ligase,Sutterella sp,0.0
PJZ16511.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
EEJ69387.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
OXC22158.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
EEU27815.1, formate-tetrahydrofolate ligase 1,Lactobacillus crispatus,0.0
OXC47185.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
OXC13373.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
EFD99760.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
WP_006584685.1, formate--tetrahydrofolate ligase,Lactobacillus jensenii,0.0
WP_048588033.1, formate--tetrahydrofolate ligase,Lactobacillus jensenii,0.0
WP_116616151.1, formate--tetrahydrofolate ligase,Prevotella colorans,0.0
EER32687.1, C-1-tetrahydrofolate synthase,Candida tropicalis,1.76e-173
KTB24899.1," C-1-tetrahydrofolate synthase, cytoplasmic",Candida glabrata,1.21e-172
KTB12040.1," C-1-tetrahydrofolate synthase, cytoplasmic",Candida glabrata,1.97e-172
CAG61225.1, unnamed protein product,Candida glabrata,2.41e-172
OXB41337.1, hypothetical protein B1J91_K00913g,Candida glabrata,7.80e-172
KHC28500.1, hypothetical protein MGQ_06009,Candida albicans,3.96e-170
KHC54725.1, hypothetical protein MGE_05978,Candida albicans,4.41e-170
KHC28704.1, hypothetical protein W5O_06066,Candida albicans,4.45e-170
KGT63497.1, hypothetical protein MEK_06037,Candida albicans,4.55e-170
EEQ43750.1," C-1-tetrahydrofolate synthase, mitochondrial precursor",Candida albicans,5.35e-170
KGQ81304.1, hypothetical protein MG1_06073,Candida albicans,5.52e-170
KGU00933.1, hypothetical protein MEQ_06016,Candida albicans,6.49e-170
KGK39942.1, hypothetical protein JL09_g918,Pichia kudriavzevii,6.55e-170
KHC59920.1, hypothetical protein MGI_06001,Candida albicans,6.92e-170
OUT23044.1, hypothetical protein CAS74_001350,Pichia kudriavzevii,1.07e-169
AWU73549.1, hypothetical protein C5L36_0A01550,Pichia kudriavzevii,1.12e-169
ONH71807.1," C-1-tetrahydrofolate synthase, mitochondrial",Pichia kudriavzevii,4.68e-169
SCV15855.1," probable C-1-tetrahydrofolate synthase, mitochondrial",Candida glabrata,4.84e-168
KTB16560.1," C-1-tetrahydrofolate synthase, mitochondrial",Candida glabrata,1.25e-167
CAG62394.1, unnamed protein product,Candida glabrata,2.62e-167
AJQ05821.1, Mis1p,Saccharomyces cerevisiae,2.06e-166
AJQ01626.1, Mis1p,Saccharomyces cerevisiae,2.23e-166
QHB06854.1, Mis1,Saccharomyces cerevisiae,2.35e-166
AJQ03550.1, Mis1p,Saccharomyces cerevisiae,2.35e-166
AJP86280.1, Mis1p,Saccharomyces cerevisiae,2.45e-166
AJP99313.1, Mis1p,Saccharomyces cerevisiae,2.50e-166
AJQ09271.1, Mis1p,Saccharomyces cerevisiae,3.38e-166
AJQ10430.1, Mis1p,Saccharomyces cerevisiae,4.67e-166
AJP99703.1, Mis1p,Saccharomyces cerevisiae,7.02e-166
WP_046328235.1, formate--tetrahydrofolate ligase,Sneathia vaginalis,1.15e-165
AJQ11164.1, Mis1p,Saccharomyces cerevisiae,1.20e-165
AJP85903.1, Mis1p,Saccharomyces cerevisiae,1.44e-165
AJS02946.1, Ade3p,Saccharomyces cerevisiae,3.46e-161
AJR84724.1, Ade3p,Saccharomyces cerevisiae,5.31e-161
AJR85225.1, Ade3p,Saccharomyces cerevisiae,5.54e-161
AJS29948.1, Ade3p,Saccharomyces cerevisiae,6.04e-161
AJR82730.1, Ade3p,Saccharomyces cerevisiae,7.90e-161
AJS21519.1, Ade3p,Saccharomyces cerevisiae,8.07e-161
AJS24502.1, Ade3p,Saccharomyces cerevisiae,8.16e-161
AJS25006.1, Ade3p,Saccharomyces cerevisiae,9.18e-161
KGU01860.1, hypothetical protein MEQ_05326,Candida albicans,9.72e-161
AJS20014.1, Ade3p,Saccharomyces cerevisiae,1.08e-160
AJR76294.1, Ade3p,Saccharomyces cerevisiae,1.34e-160
AJR81736.1, Ade3p,Saccharomyces cerevisiae,1.46e-160
KHC44787.1, hypothetical protein MEW_05325,Candida albicans,2.87e-160
KGR01498.1, hypothetical protein MG5_05352,Candida albicans,3.71e-160
KGT64591.1, hypothetical protein MEK_05372,Candida albicans,6.95e-160
KHC61050.1, hypothetical protein MGI_05334,Candida albicans,9.43e-160
KHC70991.1, hypothetical protein W5Q_05472,Candida albicans,1.24e-159
KHC29397.1, hypothetical protein MGO_05326,Candida albicans,1.47e-159
KHC29822.1, hypothetical protein MGQ_05337,Candida albicans,1.50e-159
KHC30943.1, hypothetical protein W5O_05408,Candida albicans,1.85e-159
KGQ82625.1, hypothetical protein MEU_05371,Candida albicans,2.42e-159
WP_118207229.1," formate--tetrahydrofolate ligase, partial",Bacteroides stercoris,3.15e-159
CBL50574.1, Formate--tetrahydrofolate ligase,Lactobacillus crispatus,3.19e-159
KGU03099.1, hypothetical protein MEM_05381,Candida albicans,4.09e-159
OWY44822.1, FTHFS-like protein,Alternaria alternata,5.06e-159
RLP66524.1, hypothetical protein L150_05303,Candida albicans,5.41e-159
EEQ43146.1," C-1-tetrahydrofolate synthase, mitochondrial precursor",Candida albicans,5.51e-159
KGU19897.1, hypothetical protein MG7_05375,Candida albicans,5.96e-159
KHC66992.1, hypothetical protein MGS_05397,Candida albicans,7.07e-159
KHC54105.1, hypothetical protein MGE_05339,Candida albicans,7.87e-159
KGQ81360.1, hypothetical protein MEO_05340,Candida albicans,1.02e-158
KGQ83757.1, hypothetical protein MG1_05396,Candida albicans,1.42e-158
RYN72201.1, C-1-tetrahydrofolate synthase,Alternaria alternata,1.96e-158
WP_029436746.1, formate--tetrahydrofolate ligase,Bilophila wadsworthia,2.40e-158
WP_005029326.1, MULTISPECIES: formate--tetrahydrofolate ligase,Bilophila wadsworthia,3.99e-158
KGU23619.1, hypothetical protein MGM_05317,Candida albicans,7.00e-158
OAG25401.1, FTHFS-domain-containing protein,Alternaria alternata,5.83e-154
WP_315573964.1,formate--tetrahydrofolate ligase,Amygdalobacter nucleatus,2.40e-152
WP_315570566.1,formate--tetrahydrofolate ligase,Amygdalobacter indicium,7.58e-149
KGK39120.1, hypothetical protein JL09_g1766,Pichia kudriavzevii,1.49e-148
EFO71442.1, formate--tetrahydrofolate ligase,Lactobacillus iners,2.13e-148
OUT21414.1, hypothetical protein CAS74_003532,Pichia kudriavzevii,9.33e-148
WP_142236534.1," formate--tetrahydrofolate ligase, partial",Streptococcus salivarius,3.94e-131
WP_006688872.1, formate--tetrahydrofolate ligase,Ureaplasma parvum,3.86e-129
WP_142236523.1," formate--tetrahydrofolate ligase, partial",Streptococcus salivarius,2.56e-113
WP_075523653.1, formate--tetrahydrofolate ligase,Gardnerella genomosp12,4.86e-40
WP_103085031.1, formate--tetrahydrofolate ligase,Gardnerella genomosp13,1.07e-38
WP_003842789.1, formate--tetrahydrofolate ligase,Bifidobacterium dentium,2.64e-38
WP_080821518.1, formate--tetrahydrofolate ligase,Bifidobacterium dentium,5.79e-38
WP_102695239.1, formate--tetrahydrofolate ligase,Gardnerella genomosp8,6.04e-38
WP_003837671.1, formate--tetrahydrofolate ligase,Bifidobacterium dentium,6.08e-38
WP_115757706.1, formate--tetrahydrofolate ligase,Gardnerella genomosp17,7.94e-38
WP_065467325.1, formate--tetrahydrofolate ligase,Bifidobacterium dentium,1.29e-37
WP_115794284.1, formate--tetrahydrofolate ligase,Gardnerella genomosp15,1.46e-37
WP_101889810.1, formate--tetrahydrofolate ligase,Gardnerella genomosp3,1.86e-37
